x,y,index,clustering-MIRO,set,clustering-DBSCAN
463.493090449126,938.236389178984,6,0,21,6
446.721829366347,889.901119362729,6,6,21,6
398.69632520008,889.548047547889,6,6,21,6
418.215245154045,893.853337300339,6,6,21,6
404.992073742306,969.774148671232,6,6,21,6
385.168778636474,897.328641002939,6,6,21,6
382.596917223031,924.791368276221,6,6,21,6
399.381968074232,914.368745350954,6,6,21,6
355.791808058632,909.042708250063,6,6,21,6
409.012022709549,902.085482404652,6,6,21,6
1934.03924670131,1022.92484206334,7,7,21,4
1943.36531095075,1051.16935446012,7,7,21,4
1965.51050854255,1072.13190903666,7,7,21,4
1960.79715366461,1072.01101603124,7,7,21,4
1972.31556180913,1046.53166956396,7,7,21,4
1960.44110518499,1040.86008316806,7,7,21,4
1977.9651283794,1040.44733063188,7,7,21,4
1967.27723634879,1088.09860233954,7,7,21,4
1916.60986555462,1055.47131881728,7,7,21,4
2002.76641597061,1028.20180169686,7,7,21,4
1960.64124802032,1048.28475939074,7,7,21,4
1964.08690222721,1020.63589607548,7,7,21,4
1955.37975664936,1099.57911732588,7,7,21,4
1932.41682455619,1047.88081610083,7,7,21,4
1956.00142443243,1049.30904530453,7,7,21,4
408.177446870667,890.772196757012,8,6,21,6
411.074393691402,860.456738108265,8,6,21,6
392.301605342453,909.45084973066,8,6,21,6
428.632243581704,908.23708829002,8,6,21,6
388.427616665251,924.377049200887,8,6,21,6
386.190039694632,889.004203166226,8,6,21,6
378.86004168677,833.813733110939,8,6,21,6
401.575702668267,846.456034324672,8,6,21,6
414.279814414431,899.710727496709,8,6,21,6
364.676191974179,884.242569989217,8,6,21,6
413.641238295701,896.08621729758,8,6,21,6
388.764320590641,916.134631662138,8,6,21,6
367.640029811296,915.046379576365,8,6,21,6
400.32032747208,879.839929053234,8,6,21,6
413.259306072703,826.170652191612,8,6,21,6
1582.30105583109,1836.19560762755,9,8,21,7
1607.56751988691,1824.12530748237,9,8,21,7
1578.09784937224,1767.68310581443,9,8,21,7
1615.38305683549,1809.81714771316,9,8,21,7
1609.57604811799,1817.36619491057,9,8,21,7
1577.84136478599,1832.24792146338,9,8,21,7
1651.70235064106,1767.01236992192,9,8,21,7
1580.85954606902,1796.98105226376,9,8,21,7
1600.96381215523,1772.54219367124,9,8,21,7
1602.97765324788,1811.98970369331,9,8,21,7
1598.36556887593,1747.67396387251,9,8,21,7
1612.18364368544,1795.86731095233,9,8,21,7
1601.23320404795,1833.01829112039,9,8,21,7
1668.84147587688,1766.40698455711,9,8,21,0
1611.00419502716,1834.5300869389,9,8,21,7
593.129047497708,376.513610384467,10,9,21,8
611.582989753509,316.905690408072,10,9,21,8
646.774027496877,367.099354006316,10,9,21,8
598.730786980056,367.868583180943,10,9,21,8
582.279637005645,353.398141200512,10,9,21,8
628.063047251985,351.376693697574,10,9,21,8
629.628111251188,348.343789319653,10,9,21,8
607.011797694248,362.584635620554,10,9,21,8
600.397217075994,335.253615975343,10,9,21,8
570.446076884646,332.000497811379,10,9,21,8
586.736121603591,342.549448990933,10,9,21,8
549.902684035747,381.52877854646,10,9,21,8
578.310764127275,372.39841284551,10,9,21,8
565.87300441085,372.326594692421,10,9,21,8
550.804486654893,352.809087311692,10,9,21,8
321.221072596072,991.355230325625,11,10,21,9
339.530315735025,959.597917176498,11,10,21,9
338.144809747118,999.967631798717,11,10,21,9
309.640898223923,974.0118684176,11,10,21,9
343.037703141112,970.120246561129,11,10,21,9
1199.2683475183,685.737985840999,12,11,21,10
1207.72180341134,683.922343131517,12,11,21,10
1211.28175314611,642.626873248493,12,11,21,10
1137.76864215457,660.830689070055,12,11,21,10
1164.88249077638,642.656739236162,12,11,21,10
1333.87355710845,1913.35296243678,13,12,21,11
1333.58120632849,1899.95655617624,13,12,21,11
1347.71995522865,1928.0394096092,13,12,21,11
1346.29098034322,1901.1708865719,13,12,21,11
1348.93840515155,1925.69694821068,13,12,21,11
495.865283143866,1645.2831995682,14,13,21,12
463.378896747721,1665.13999922655,14,13,21,12
454.974549357025,1646.84763881642,14,13,21,12
522.455883885629,1697.64565334832,14,0,21,0
491.375840596322,1656.78222701582,14,13,21,12
289.032646194316,457.926059284756,15,14,21,0
266.536775072455,495.866261004693,15,14,21,0
224.799650823468,462.574674965602,15,14,21,0
212.51117199848,433.639294913691,15,14,21,0
280.409762884512,465.178205976474,15,14,21,0
737.030459054927,341.141144900574,16,15,21,13
740.395409712397,380.796487948513,16,15,21,13
712.342767554788,332.526733894227,16,15,21,13
779.65101859379,414.446339946405,16,15,21,0
740.24081349394,345.587257967702,16,15,21,13
1856.07565889866,1374.63240233877,17,16,21,14
1875.9951149579,1374.84899589691,17,16,21,14
1890.37205899355,1377.53758381828,17,16,21,14
1894.31722569569,1382.44095664776,17,16,21,14
1878.46887884225,1393.05765408786,17,16,21,14
726.133858474073,1075.95535423867,18,17,21,15
751.736561580208,1083.14088877954,18,17,21,15
733.359587104874,1043.33523785723,18,17,21,15
741.914456785882,1033.66963185951,18,17,21,15
743.540249978737,1037.82023012489,18,17,21,15
176.39308464823,297.853032856792,19,18,21,0
115.186415017783,307.976916678182,19,18,21,0
174.553318674976,270.178873439795,19,18,21,0
133.098404161442,272.182752106471,19,18,21,0
156.184005726366,321.290211242551,19,18,21,0
408.343308499672,1812.83366175807,20,19,21,16
393.940170445719,1849.23286608135,20,19,21,16
395.696081195276,1837.50112229657,20,19,21,16
411.325011932453,1860.79525265763,20,19,21,16
438.49875720784,1838.35562498497,20,19,21,16
1191.68290123343,553.449041675776,0,0,21,0
1658.36766175926,574.227022472769,0,0,21,0
1000.89835142717,1451.66688552126,0,0,21,0
119.78109460324,180.52435759455,0,0,21,0
1947.65087822452,66.8282811529934,0,0,21,0
452.061664778739,289.194757118821,0,0,21,0
231.993122491986,1687.88315728307,0,0,21,0
876.122430898249,730.257944669574,0,0,21,0
1464.75837379694,1988.19263651967,0,0,21,0
488.110414240509,264.513437170535,0,0,21,0
474.583582486957,985.801779199392,0,0,21,6
1573.12938757241,1707.53337629139,0,0,21,7
553.663562983274,1053.35483234376,0,0,21,0
1429.21921657398,1127.88576865569,0,0,21,0
559.131769929081,1005.22053148597,0,0,21,0
610.346260014921,199.976000003517,0,3,21,3
1366.82562436908,1632.51064904034,0,0,21,0
1815.23577589542,1448.43710353598,0,0,21,0
735.1537887007,879.977178294212,0,0,21,0
1378.73354647309,649.591415189207,0,0,21,0
1268.34451965988,339.533355087042,0,0,21,0
385.616715066135,1174.14234485477,0,0,21,0
513.816309627146,1382.1529452689,0,0,21,0
1441.93690503016,1408.12671370804,0,0,21,0
953.085445333272,826.352798845619,0,0,21,0
1196.26247324049,69.75062424317,0,0,21,0
837.415734305978,1431.49293027818,0,0,21,0
724.495869595557,314.01878176257,0,15,21,13
350.598834920675,1643.01523193717,0,0,21,0
54.1015472263098,494.014848023653,0,0,21,0
1408.91030663624,1505.24011906236,0,0,21,0
1102.57822088897,617.88852699101,0,11,21,0
1446.70941540971,1431.7719344981,0,0,21,0
945.42830856517,1899.98259814456,0,0,21,0
386.099652852863,633.697720710188,0,0,21,0
1951.50350220501,412.142164539546,0,0,21,1
1562.77153873816,1477.89761330932,0,0,21,0
505.346592981368,566.255015786737,0,0,21,0
1745.03961810842,101.903036702424,0,0,21,0
157.315361779183,184.152781032026,0,0,21,0
170.842289924622,1094.20890687034,0,0,21,0
1089.2230886966,154.45338236168,0,0,21,0
948.841283097863,1513.32686655223,0,0,21,0
1562.93324194849,1195.05431223661,0,0,21,0
361.08776088804,1272.45856635273,0,0,21,0
1872.12440697476,1394.6453621611,0,16,21,14
1949.16888745502,317.302078939974,0,1,21,1
1083.64605903625,332.223538774997,0,0,21,0
117.746559903026,1633.57669766992,0,0,21,0
1764.68717399985,1492.14046308771,0,0,21,0
513.870894443244,370.731654111296,0,0,21,8
1071.15867268294,1317.67648272216,0,0,21,0
479.031516239047,1671.256525442,0,13,21,12
1870.09749840945,402.455430943519,0,0,21,0
1283.10305997729,219.217981677502,0,0,21,0
577.298144809902,1481.9190162234,0,0,21,0
926.988401450217,1677.42431722581,0,0,21,0
1914.73964601755,907.018731348217,0,0,21,0
885.873976629227,806.718762498349,0,0,21,0
594.380715861917,181.374919135123,0,3,21,3
1580.87370172143,638.617656659335,0,0,21,0
893.063486553729,666.870390065014,0,0,21,0
149.200645275414,799.59405399859,0,0,21,0
816.658014897257,382.005842402577,0,0,21,0
1151.24433301389,604.365240782499,0,11,21,10
1437.26805737242,251.713181845844,0,0,21,0
8.7486645206809,1153.25598511845,0,0,21,0
946.299855131656,273.996120784432,0,0,21,0
1303.92722412944,612.42192517966,0,0,21,0
1663.78174815327,1037.10282128304,0,0,21,0
534.294724464417,845.295088365674,0,0,21,0
966.973767150193,1379.48127882555,0,0,21,0
1823.8709080033,1265.81913232803,0,0,21,0
217.90222870186,168.727407231927,0,0,21,0
322.781819850206,1820.75981702656,0,0,21,0
783.994206227362,142.650181893259,0,0,21,0
310.777690727264,1306.31764512509,0,0,21,0
1140.41827386245,1083.32498231903,0,0,21,0
1978.52430539206,1219.78111378849,0,0,21,0
626.284424215555,1394.08205356449,0,0,21,0
1838.54463463649,1641.59041689709,0,0,21,0
456.985295750201,1722.54296392202,0,0,21,0
626.653609797359,1559.46352658793,0,0,21,0
738.073037937284,952.028931118548,0,0,21,0
782.250694930553,1346.363583114,0,0,21,0
1457.67588773742,812.003599479795,0,0,21,0
519.554177764803,307.110887952149,0,0,21,0
670.336281880736,911.479543894529,0,0,21,0
1717.42840809748,1331.56415866688,0,0,21,0
1727.11092745885,544.614951126277,0,0,21,0
1001.88864348456,1147.8618895635,0,0,21,0
549.809571821243,1437.21150187775,0,0,21,0
810.388584621251,1162.16027364135,0,0,21,0
383.254078216851,1552.05554841086,0,0,21,0
66.5856543928385,1446.42922468483,0,0,21,0
1863.66782896221,1240.42216595262,0,0,21,0
233.473679982126,578.747970052063,0,0,21,0
214.741928502917,1106.54492396861,0,0,21,0
248.002754990011,390.887674875557,0,14,21,0
1023.37416540831,1017.63646909967,0,0,21,0
1634.11471387371,43.3119582012296,0,0,21,0
258.134821429849,3.04236309602857,0,0,21,0
539.427665062249,1867.44298413396,0,0,21,0
1736.49894958362,1246.39422632754,0,0,21,0
1440.2898196131,1059.20868413523,0,0,21,0
1360.88798940182,175.70245731622,0,0,21,0
1177.71022859961,1386.23420195654,0,0,21,0
408.184369560331,1749.84596297145,0,0,21,0
1486.0440697521,1059.0614695102,0,0,21,0
1673.14947303385,1913.90615934506,0,0,21,0
704.293402843177,608.759468887001,0,0,21,0
1107.37848421559,1431.79357470945,0,0,21,0
1378.98404384032,1963.81634799764,0,12,21,11
741.007919888943,846.870778594166,0,0,21,0
470.700802281499,1493.68425551802,0,0,21,0
1282.82521804795,200.332144740969,0,0,21,0
1790.20973946899,290.090281981975,0,0,21,0
53.5960802808404,1650.86142811924,0,0,21,0
1873.79769422114,1577.42969645187,0,0,21,0
35.8021594583988,362.454988528043,0,0,21,0
963.488396257162,1356.70869238675,0,0,21,0
431.230011861771,616.990067530423,0,0,21,0
1497.2142521292,1716.30958141759,0,0,21,0
484.264247585088,117.838162463158,0,0,21,0
1742.94539680704,461.072427220643,0,0,21,0
1473.47623668611,1139.24499228597,0,0,21,0
486.706155352294,1535.93949740753,0,0,21,0
268.307822756469,1409.47445528582,0,0,21,0
1944.16900258511,1341.36074408889,0,0,21,0
1363.93267475069,1329.90748994052,0,0,21,0
1887.20112014562,1357.63418627903,0,16,21,14
1941.27775542438,1771.53300959617,0,0,21,0
1170.72099866346,1930.38288783282,0,0,21,0
412.505825981498,1618.96234191954,0,0,21,0
1946.38007553294,25.0848499126732,0,0,21,0
1874.52466459945,277.564872987568,0,0,21,0
239.775124005973,404.727935325354,0,14,21,0
992.073650006205,1964.21963302419,0,0,21,0
896.493203472346,561.307477299124,0,0,21,0
388.371560256928,1912.85727499053,0,0,21,0
585.15296317637,879.875363782048,0,0,21,0
1199.21797513962,645.424733869731,0,11,21,10
199.729713145643,1271.11580967903,0,0,21,0
589.143548626453,1285.527322907,0,0,21,0
1411.15205734968,876.520724501461,0,0,21,0
750.922097358853,84.6540522761643,0,0,21,0
1945.09950140491,996.321341022849,0,4,21,4
1822.28486519307,101.326781790704,0,0,21,0
1924.47570245713,325.306831859052,0,1,21,1
1039.33333279565,1135.46757120639,0,0,21,0
110.252377111465,143.313673324883,0,0,21,0
1335.70200065151,1486.81238293648,0,0,21,0
1650.08942084387,1901.7914654687,0,0,21,0
1853.15902950242,1645.59288276359,0,0,21,0
280.944967176765,1556.68844096363,0,0,21,0
1833.05640192702,937.956666573882,0,0,21,0
462.222628295422,909.331978298724,0,6,21,6
1632.89473159239,331.471831537783,0,0,21,0
1786.80304996669,1941.56765611842,0,0,21,0
906.856891699135,1229.75593432784,0,0,21,0
1793.48388453946,747.698872350156,0,0,21,0
570.849832613021,1088.12510035932,0,0,21,0
1960.78808698803,1614.13740739226,0,0,21,0
436.92334741354,1761.44697424024,0,0,21,0
370.750765316188,1349.42665323615,0,0,21,0
1841.57575434074,143.008817452937,0,0,21,0
1234.33043761179,1388.05687008426,0,0,21,0
1334.79089243338,1698.65404535085,0,0,21,0
1402.78474707156,1996.36398209259,0,0,21,11
560.553140006959,578.516228124499,0,0,21,0
1398.24235159904,360.439377371222,0,0,21,0
418.478527572006,1314.88880002871,0,0,21,0
1502.59814132005,972.914144396782,0,0,21,0
48.227961640805,1155.94958141446,0,0,21,0
326.591042336076,597.335057798773,0,0,21,0
1056.09922297299,1522.90389733389,0,0,21,0
1334.70353251323,1130.79493958503,0,0,21,0
7.15975509956479,1816.25742744654,0,0,21,0
333.287065848708,1567.20379088074,0,0,21,0
1550.91479420662,1961.05547808111,0,0,21,0
1054.94866427034,1810.69993693382,0,0,21,0
1785.56078020483,551.854853052646,0,0,21,0
657.356474548578,546.412770170718,0,0,21,0
799.269410315901,1017.75422738865,0,17,21,15
349.731791764498,1288.47147896886,0,0,21,0
5.87068917229772,1016.27137232572,0,0,21,0
369.606037158519,674.858768004924,0,0,21,0
1440.83380419761,248.67299804464,0,0,21,0
214.380221441388,1436.82926427573,0,0,21,0
1840.11413389817,1025.18664719537,0,0,21,0
157.627428416163,1666.27260716632,0,0,21,0
1736.24880192801,103.505678474903,0,0,21,0
708.017619326711,34.3985822983086,0,0,21,0
1146.93654654548,309.77343628183,0,0,21,0
1325.49400022253,1443.46752064303,0,0,21,0
296.582330018282,743.481531739235,0,0,21,0
791.305418126285,1031.94191306829,0,17,21,15
723.259001038969,1376.10578211024,0,0,21,0
231.32940987125,532.899211160839,0,0,21,0
173.364964313805,1680.65335368738,0,0,21,0
931.754664163013,426.97696509761,1,1,22,1
887.151644768673,367.474254561863,1,1,22,1
930.006314201163,390.426244365569,1,1,22,1
907.944368860057,369.264586984977,1,1,22,1
966.236485067545,359.178883178569,1,1,22,1
931.425999588809,391.125934787587,1,1,22,1
914.65436470672,391.421295336686,1,1,22,1
898.405422299368,358.537264867891,1,1,22,1
968.709967823215,368.988108281176,1,1,22,1
904.235793093448,388.044319794005,1,1,22,1
943.178937816252,349.790568696581,1,1,22,1
938.152663434509,334.270653616975,1,1,22,1
916.245405609515,397.299922412594,1,1,22,1
922.829258444711,352.641012148316,1,1,22,1
969.40002564499,379.670258890795,1,1,22,1
186.013908905693,1747.03286072865,2,2,22,2
205.842466464327,1757.67247128418,2,2,22,2
220.820692504172,1718.40339719569,2,2,22,2
223.354682547667,1722.42791005914,2,2,22,2
175.14538518522,1734.87721204302,2,2,22,2
171.512306326052,1770.3137996396,2,2,22,2
254.559308147442,1749.20535632964,2,2,22,2
214.81643416775,1753.77370463172,2,2,22,2
168.056332535644,1714.26067976548,2,2,22,2
204.334199956825,1795.96421914702,2,2,22,2
184.998104927184,1740.91789763885,2,2,22,2
215.182396444793,1735.22050169701,2,2,22,2
221.085499925499,1739.34390549634,2,2,22,2
220.431154045431,1793.09605070679,2,2,22,2
182.255283268736,1735.90597029279,2,2,22,2
1843.58740298818,1260.67497583436,3,3,22,3
1875.69308020098,1217.73221976223,3,3,22,3
1867.09905081982,1204.3194376342,3,3,22,3
1814.74902728177,1249.81438627497,3,3,22,3
1859.61767999784,1233.12347575347,3,3,22,3
1824.91787854809,1250.07322707017,3,3,22,3
1846.78161008369,1257.65223969609,3,3,22,3
1820.05056178746,1180.73142959827,3,3,22,3
1810.01160381096,1197.88368253614,3,3,22,3
1798.94414551563,1262.78661796419,3,3,22,3
1838.02310576632,1221.10970048096,3,3,22,3
1821.99970398801,1246.96058854404,3,3,22,3
1798.25013093703,1263.08644210488,3,3,22,3
1800.5803873544,1248.55849237686,3,3,22,3
1829.36964235596,1228.51731494179,3,3,22,3
1359.43799717845,1822.00049219476,4,4,22,4
1417.33560847211,1852.19935442502,4,4,22,4
1433.31706591086,1850.88616606143,4,4,22,4
1385.47798245533,1865.77989795005,4,4,22,4
1372.63749112239,1863.97475792245,4,4,22,4
1356.25927636549,1871.06994791938,4,4,22,4
1368.66524191336,1867.69702289557,4,4,22,4
1373.26907099506,1881.53659767241,4,4,22,4
1374.99872543149,1901.01111260823,4,4,22,4
1384.91548343545,1864.82498839013,4,4,22,4
1395.56110520833,1888.82572775639,4,4,22,4
1339.84992625754,1847.0009956821,4,4,22,4
1383.33248397001,1844.89105567917,4,4,22,4
1344.81290947593,1834.7636297009,4,4,22,4
1354.92158270884,1870.03747390238,4,4,22,4
1049.12641732191,120.247999051541,5,5,22,5
1044.09051546058,59.6166858892196,5,5,22,5
1009.53655775832,78.7454395740173,5,5,22,5
1056.35124484719,35.8457179490358,5,5,22,5
1051.7513483796,37.0249685984745,5,5,22,5
1039.78409858024,105.934578903081,5,5,22,5
1024.53190686693,78.6760893450136,5,5,22,5
1017.98774185515,28.2563833036878,5,5,22,5
1005.20008494418,13.8345328492528,5,5,22,5
1016.43761720311,83.0246761698294,5,5,22,5
1032.04637681944,103.885194002849,5,5,22,5
1049.27544509727,79.9648821954867,5,5,22,5
1032.79911919747,114.033648307833,5,5,22,5
1015.00117705211,62.7399488151169,5,5,22,5
1089.91012036045,97.3468817971964,5,5,22,5
1569.37191517287,1165.14917510386,6,6,22,6
1599.8714553178,1183.15304674665,6,6,22,6
1609.46760407867,1150.16305210289,6,6,22,6
1612.50164605936,1185.47388417639,6,6,22,6
1591.75505375001,1208.82728259957,6,6,22,6
1565.93290953377,1170.09932205003,6,6,22,6
1608.11910579954,1151.89720700459,6,6,22,6
1603.52379004209,1177.24610357198,6,6,22,6
1609.86892949959,1154.61405975499,6,6,22,6
1589.55322674048,1137.53036375937,6,6,22,6
1642.1139492352,1137.01028407257,6,6,22,6
1574.72093656861,1131.36288339766,6,6,22,6
1540.32087964234,1184.99934962564,6,0,22,6
1588.02593695052,1125.97801958317,6,6,22,6
1560.43241041873,1187.85557372468,6,6,22,6
1650.67438839499,1322.54748351868,7,7,22,7
1635.79192090909,1326.40793137624,7,7,22,7
1642.59850459186,1349.94327780404,7,7,22,7
1663.78785666045,1339.53670177549,7,7,22,7
1645.12745003724,1302.62176893728,7,7,22,7
1666.27622108152,1389.84487335214,7,7,22,7
1685.58851020808,1324.43275717155,7,7,22,7
1657.16063006386,1329.19600714513,7,7,22,7
1671.24629093395,1380.22739247868,7,7,22,7
1666.01674067243,1332.18557734283,7,7,22,7
1638.49383019209,1334.92390819085,7,7,22,7
1679.50741166238,1348.00233654272,7,7,22,7
1670.41083356184,1337.69447918485,7,7,22,7
1645.87945371916,1329.18142430293,7,7,22,7
1619.37677134622,1368.74416539449,7,7,22,7
473.543084497121,1264.86402324191,8,8,22,8
524.045316554331,1295.56201766966,8,8,22,8
521.663031597141,1265.80339834829,8,8,22,8
488.476605769833,1300.99285125917,8,8,22,8
453.880977964375,1269.16566583483,8,8,22,8
445.75713396372,1259.89813030635,8,8,22,8
482.331996198561,1305.32143099064,8,8,22,8
484.999067612405,1269.49713719966,8,8,22,8
486.296928032758,1232.83336186538,8,8,22,8
495.143475089478,1272.66367286449,8,8,22,8
510.043253761167,1293.40811506551,8,8,22,8
499.198904111666,1253.5361681183,8,8,22,8
489.757589546699,1251.58377083787,8,8,22,8
474.865865422414,1239.05464800355,8,8,22,8
495.302500314066,1259.26099864029,8,8,22,8
1181.46721821215,214.775191969834,9,9,22,9
1216.56332362908,232.933458940374,9,9,22,9
1185.37789006326,197.514309463457,9,9,22,9
1205.24351556015,178.55225631793,9,9,22,9
1254.28207425393,219.623967087404,9,0,22,9
1188.56507530821,245.484824913043,9,9,22,9
1173.94243087281,202.07774470308,9,9,22,9
1141.96732839333,194.749685529141,9,9,22,9
1189.00187677947,186.388049942368,9,9,22,9
1157.39588843508,199.670928473236,9,9,22,9
1160.05148530761,233.982020578198,9,9,22,9
1154.42268769507,202.16207960372,9,9,22,9
1197.89508206257,219.688444245456,9,9,22,9
1203.51598301997,172.657224288435,9,9,22,9
1170.41301260734,204.366511141739,9,9,22,9
1129.20156766392,1181.03264978244,10,10,22,10
1106.48856488221,1175.62567403881,10,10,22,10
1130.79153152307,1170.88813103131,10,10,22,10
1139.66421239319,1134.64892047224,10,10,22,10
1125.75750916815,1193.14012779569,10,10,22,10
1133.5166896381,1154.3388973757,10,10,22,10
1111.09516013028,1165.55349300887,10,10,22,10
1087.72621524356,1229.55608878431,10,0,22,10
1120.49534845118,1183.37058106239,10,10,22,10
1103.4848674333,1171.6643594645,10,10,22,10
1135.43977803429,1198.44959512296,10,10,22,10
1118.36501825053,1141.01724843136,10,10,22,10
1117.85613011475,1233.18799037433,10,10,22,10
1125.14783199768,1160.09018920343,10,10,22,10
1114.0929333535,1161.74827220311,10,10,22,10
1553.44591179478,116.214346947583,11,11,22,11
1476.05228797303,124.648044531611,11,11,22,11
1508.47345410946,98.3267678383322,11,11,22,11
1557.50862715424,131.69659195986,11,11,22,0
1506.22344232308,98.8244914319854,11,11,22,11
752.397795308406,689.554313772942,12,12,22,12
777.925644490726,710.444670030468,12,12,22,12
728.232614016723,712.930868237773,12,12,22,12
716.982409021947,692.179879722712,12,12,22,12
767.802206980865,628.908896292411,12,12,22,22
20.0350428588516,36.5204060223133,13,13,22,13
8.67836526171149,38.9245549832413,13,13,22,13
36.6668876455806,45.7431390121226,13,13,22,13
8.80322262610826,80.5621514309621,13,13,22,13
51.1700626375021,84.3677655573519,13,13,22,13
124.992400943022,1912.07653704293,14,14,22,14
112.549411850631,1879.59847836998,14,14,22,14
115.537936866083,1818.46957128525,14,14,22,14
132.102257406718,1876.8900834833,14,14,22,14
124.237526755737,1860.85499564048,14,14,22,14
822.425580281409,1921.80245616455,15,0,22,15
805.130562994711,1899.78549667476,15,0,22,15
806.769707650284,1922.54640819924,15,0,22,15
733.670625528014,1905.21360891755,15,0,22,0
751.053372590469,1896.91848986328,15,0,22,0
23.4719193481854,1593.45188240822,16,0,22,16
11.3992458698825,1567.22242051903,16,0,22,16
57.0311606773018,1580.106195845,16,0,22,16
23.7479053008801,1508.9011033237,16,0,22,0
15.6735966847205,1569.4383143455,16,0,22,16
746.781747618394,443.072692410168,17,15,22,17
749.000687829462,492.156580635072,17,15,22,17
762.227824045744,507.711481976303,17,15,22,17
767.562705741317,424.061099743058,17,15,22,17
728.183653144957,489.080534593567,17,15,22,17
1298.08355122882,858.307342614899,18,16,22,0
1240.25794148788,910.761278228384,18,16,22,18
1270.12672003745,920.130148780547,18,16,22,18
1260.56895225383,950.604661256831,18,16,22,18
1271.84079315163,919.523444390767,18,16,22,18
1549.10096296024,969.831485697021,19,17,22,19
1577.54719011625,966.111683130042,19,17,22,19
1500.8810801503,968.438089254693,19,17,22,19
1502.78401457592,974.972800890651,19,17,22,19
1497.60809209913,937.517494011253,19,17,22,19
280.01178348514,1235.37180980922,20,0,22,20
303.300168495308,1129.80038983467,20,0,22,0
295.109226506855,1229.70274860674,20,0,22,20
319.962067545187,1245.83985095479,20,0,22,20
277.08407055804,1199.34235166968,20,0,22,20
1290.42711947113,1949.28782247007,0,0,22,23
622.480931691825,1882.52637861297,0,0,22,0
789.45452766493,910.442281514406,0,0,22,0
1607.09549533203,204.151587095112,0,0,22,0
416.679632849991,392.983018420637,0,0,22,0
857.060315553099,1048.5701286234,0,0,22,0
1964.02234397829,1619.60270954296,0,0,22,0
283.735493663698,1761.81606668979,0,0,22,2
841.758240945637,1506.14654412493,0,0,22,0
670.361751690507,981.972076930106,0,0,22,0
906.067101750523,1606.55802348629,0,0,22,0
1503.59193142503,1648.21328036487,0,0,22,0
1622.92221887037,678.672395180911,0,0,22,0
520.351978484541,1437.29716772214,0,0,22,0
1394.90925613791,1506.86902785674,0,0,22,0
771.512009669095,378.21043189615,0,0,22,0
1701.3646569103,961.256548762321,0,0,22,0
846.281521953642,104.426074773073,0,0,22,0
594.73693696782,912.44006389752,0,0,22,0
1842.24414918572,910.590637009591,0,0,22,0
1494.93030272424,1529.84223794192,0,0,22,0
736.061338800937,283.725794870406,0,0,22,0
1538.81990117952,571.272114291787,0,0,22,0
848.03618490696,48.9005162380636,0,0,22,0
1339.33026017621,1742.45286127552,0,0,22,0
1479.97163888067,1784.7028458491,0,0,22,0
335.152338724583,893.434184137732,0,0,22,0
1728.90097415075,1159.63967936113,0,0,22,0
685.525195207447,322.514184284955,0,0,22,0
1015.53197391331,286.071192938834,0,0,22,0
1009.24320658669,1223.49493578076,0,0,22,0
1475.80911684781,406.477803364396,0,0,22,0
1582.24946213886,1856.07645241544,0,0,22,0
795.590821653605,56.6667090170085,0,0,22,0
731.173635926098,1451.90310711041,0,0,22,0
915.875199716538,1457.6906664297,0,0,22,0
461.019799578935,1332.75790559128,0,0,22,8
1319.21700481325,504.201569128782,0,0,22,21
741.325390990824,921.656225342304,0,0,22,0
1372.34003655612,1825.12052264065,0,4,22,4
1863.02963970229,294.241390191019,0,0,22,0
226.030002348125,1864.36042189598,0,0,22,0
720.296658575535,650.194101035595,0,12,22,12
686.335927341133,1130.17706852406,0,0,22,0
218.528843019158,1909.56781245768,0,0,22,0
711.593644693494,536.754015367478,0,0,22,0
1397.85570418462,1014.5296677947,0,0,22,0
43.9015296287835,108.984895981848,0,13,22,13
1657.19871222973,1901.21763758361,0,0,22,0
88.4255166165531,727.673069108278,0,0,22,0
1346.53750620782,509.512986987829,0,0,22,21
1397.21792982891,44.4927378557622,0,0,22,0
1628.05074267089,1369.93670789525,0,7,22,7
128.895027097315,232.242467347533,0,0,22,0
1875.98128337413,1474.7131569311,0,0,22,0
713.009032420814,1079.52638156712,0,0,22,0
884.676445275545,719.233845360577,0,0,22,0
315.13288943097,595.757680013776,0,0,22,0
12.8594585694373,1864.09078584984,0,0,22,0
1886.42181782052,1952.1747645922,0,0,22,0
44.549573212862,1419.94671802968,0,0,22,0
1242.52258706838,1890.05509018898,0,0,22,23
1508.56888480484,1113.06920414791,0,0,22,0
1713.71283242479,110.87824543938,0,0,22,0
1303.71399270371,1442.24596954882,0,0,22,0
1865.50141638145,285.123000387102,0,0,22,0
1731.21411632746,876.424616202712,0,0,22,0
1609.44517189637,673.120220191777,0,0,22,0
1807.78660392389,718.095703050494,0,0,22,0
1350.88303918019,1822.66400568187,0,4,22,4
746.298745740205,630.054083187133,0,12,22,22
413.390710018575,1420.62534904107,0,0,22,0
1420.23141495883,1201.47037226707,0,0,22,0
1528.60093349591,1755.78324776143,0,0,22,0
349.068696144968,1785.99456511438,0,0,22,0
938.596542924643,1138.50655779243,0,0,22,0
1968.86791056022,513.739843387157,0,0,22,0
224.391330033541,1222.5154475309,0,0,22,0
1367.0343500562,270.797736477107,0,0,22,0
1649.81678454205,84.562627132982,0,0,22,0
1791.29929374903,1221.60491393879,0,3,22,3
1349.73288653418,1157.17519493774,0,0,22,0
443.140854593366,233.051761984825,0,0,22,0
1432.37026035786,733.885383233428,0,0,22,0
